id_tisku,id_organ,typ,id_hist,id_posl,poradi
31607,773,2,160735,1024.0,1.0
31631,758,2,160737,870.0,1.0
31633,770,2,160739,945.0,1.0
31578,769,2,160757,1031.0,1.0
31602,771,2,160758,1043.0,1.0
31616,763,2,160767,1006.0,1.0
31626,764,2,160768,896.0,1.0
31626,767,2,160768,888.0,2.0
31626,809,2,160768,896.0,3.0
31632,773,2,160769,965.0,1.0
31632,771,2,160769,965.0,2.0
31621,759,2,160783,893.0,1.0
31621,766,2,160783,961.0,2.0
31622,759,2,160784,893.0,1.0
31622,766,2,160784,961.0,2.0
31636,759,2,160785,892.0,1.0
31601,769,2,161044,872.0,2.0
31601,772,2,161044,921.0,1.0
31495,770,2,160793,866.0,1.0
31612,772,2,160806,1026.0,1.0
31613,759,2,160807,1054.0,2.0
31613,772,2,160807,895.0,1.0
31646,764,2,161078,991.0,1.0
31614,772,2,160808,948.0,1.0
31628,767,2,160809,953.0,2.0
31628,772,2,160809,868.0,1.0
31614,767,2,160808,954.0,2.0
31618,763,2,160843,1063.0,1.0
31618,770,2,160843,945.0,2.0
31623,759,1,160847,,1.0
31624,759,1,160848,,1.0
31643,772,1,160849,,1.0
31648,772,1,160850,,1.0
31650,759,1,160851,,1.0
31639,766,1,160875,,1.0
31651,768,1,160925,,1.0
31652,772,1,160926,,1.0
31656,759,1,160927,,1.0
31646,764,1,160976,,1.0
31647,764,1,160977,,1.0
31649,759,1,160978,,1.0
31662,759,1,160979,,1.0
31663,764,1,160980,,1.0
31664,763,1,160981,,1.0
31665,763,1,160982,,1.0
31666,772,1,160983,,1.0
31667,769,1,160984,,1.0
31670,759,2,160985,892.0,1.0
31671,771,1,160986,,1.0
31673,767,1,160987,,1.0
31674,767,1,160988,,1.0
31677,766,1,160989,,1.0
31678,766,1,160990,,1.0
31679,769,1,160991,,1.0
31680,759,1,160992,,1.0
31682,771,1,160993,,1.0
31683,770,1,160994,,1.0
31684,770,1,160995,,1.0
31637,759,2,161000,1000.0,1.0
31629,768,2,161015,935.0,1.0
31651,768,2,161016,940.0,1.0
31664,763,2,161017,995.0,1.0
31623,759,2,161018,996.0,1.0
31624,759,2,161019,877.0,1.0
31650,759,2,161021,892.0,1.0
31665,763,2,161027,1052.0,1.0
31661,772,1,161031,,1.0
31672,768,2,161032,,1.0
31681,764,1,161033,,1.0
31685,812,2,161034,892.0,1.0
31673,767,2,161035,976.0,1.0
31674,767,2,161036,984.0,1.0
31667,769,2,161039,872.0,1.0
31647,764,2,161079,991.0,1.0
31663,764,2,161080,946.0,1.0
31609,768,2,161098,960.0,1.0
31688,772,1,161102,,1.0
31697,767,1,161104,,1.0
31698,773,1,161105,,1.0
31699,773,1,161106,,1.0
31662,759,2,161135,1036.0,1.0
31370,763,2,162153,955.0,1.0
31370,768,2,162153,890.0,2.0
31656,759,2,161161,900.0,1.0
31680,759,2,161162,967.0,1.0
31682,771,2,161163,936.0,1.0
31682,763,2,161163,986.0,2.0
31671,771,2,161164,1047.0,1.0
31671,763,2,161164,983.0,2.0
31683,770,2,161165,945.0,1.0
31683,764,2,161165,871.0,2.0
31684,770,2,161166,945.0,1.0
31684,764,2,161166,871.0,2.0
31677,766,2,161167,1029.0,1.0
31677,764,2,161167,1038.0,2.0
31678,766,2,161168,1029.0,1.0
31678,764,2,161168,1038.0,2.0
31643,762,2,161229,868.0,2.0
31643,764,2,161229,896.0,1.0
31643,772,2,161229,909.0,3.0
31669,763,1,161248,,1.0
31675,768,1,161249,,1.0
31676,769,2,161250,911.0,1.0
31676,814,2,161250,988.0,2.0
31687,767,1,161251,,1.0
31689,772,1,161252,,1.0
31702,772,1,161253,,1.0
31705,758,2,161254,968.0,1.0
31707,759,2,161255,892.0,1.0
31708,765,2,161256,947.0,1.0
31709,769,2,161257,924.0,1.0
31709,814,2,161257,924.0,2.0
31710,759,1,161258,,1.0
31711,763,2,161259,1006.0,1.0
31690,766,1,161297,,1.0
31692,759,1,161298,,1.0
31693,759,1,161299,,1.0
31694,768,1,161300,,1.0
31695,773,1,161301,,1.0
31696,759,1,161302,,1.0
31713,772,1,161303,,1.0
31717,764,1,161304,,1.0
31718,770,2,161305,866.0,1.0
31719,773,1,161306,,1.0
31720,763,1,161307,,1.0
31721,769,1,161308,,1.0
31722,759,1,161309,,1.0
31723,759,1,161310,,1.0
31724,769,1,161311,,1.0
31725,767,1,161312,,1.0
31727,764,1,161313,,1.0
31731,765,2,161378,1048.0,1.0
31731,772,2,161378,999.0,2.0
31712,769,2,161383,1062.0,1.0
31712,814,2,161383,1062.0,2.0
31703,764,1,161384,,1.0
31700,768,1,161385,,1.0
31727,764,2,161389,926.0,1.0
31725,767,2,161392,963.0,1.0
31710,759,2,161475,887.0,1.0
31690,765,2,161397,1039.0,1.0
31693,759,2,161399,893.0,1.0
31719,773,2,161402,1010.0,1.0
31720,763,2,161403,928.0,1.0
31578,769,2,161408,1031.0,1.0
31692,759,2,161421,918.0,1.0
31692,764,2,161421,993.0,2.0
31695,773,2,161425,994.0,1.0
31695,769,2,161425,878.0,2.0
31696,759,2,161426,910.0,1.0
31698,773,2,161427,910.0,1.0
31699,773,2,161428,910.0,1.0
31681,764,2,161436,964.0,1.0
31717,764,2,161445,896.0,1.0
31648,772,2,161463,973.0,1.0
31652,772,2,161464,895.0,1.0
31689,772,2,161465,926.0,1.0
31702,772,2,161466,999.0,1.0
31713,772,2,161467,898.0,1.0
31722,759,2,161474,1014.0,1.0
31710,760,2,161475,925.0,2.0
31723,759,2,161476,1011.0,1.0
31704,773,1,161484,,1.0
31733,765,2,161485,883.0,1.0
31739,764,1,161486,,1.0
31740,760,2,161487,937.0,1.0
31741,759,2,161488,1014.0,1.0
31661,764,2,161521,926.0,2.0
31661,772,2,161521,909.0,1.0
31666,772,2,161522,895.0,1.0
31688,772,2,161523,1023.0,1.0
31714,767,1,161539,,1.0
31715,769,1,162916,,1.0
31716,764,1,161541,,1.0
31726,759,1,161542,,1.0
31730,765,2,161543,947.0,1.0
31742,759,2,161544,1016.0,2.0
31742,763,2,161544,964.0,1.0
31743,759,2,161545,1016.0,2.0
31743,763,2,161545,964.0,1.0
31746,759,1,161594,,1.0
31748,766,1,161595,,1.0
31646,767,3,161078,969.0,2.0
31677,758,3,161167,977.0,3.0
31729,764,1,161620,,1.0
31749,759,1,161621,,1.0
31750,772,1,161622,,1.0
31752,771,1,161623,,1.0
31678,758,3,161168,977.0,3.0
31737,764,1,161626,,1.0
31738,764,1,161628,,1.0
31753,772,1,161629,,1.0
31754,772,1,161630,,1.0
31755,758,2,161631,952.0,1.0
31757,759,1,161632,,1.0
31759,767,1,161633,,1.0
31760,759,1,161634,,1.0
31761,773,1,161635,,1.0
31762,770,1,161636,,1.0
31763,771,1,161637,,1.0
31764,767,1,161638,,1.0
31648,759,3,161463,1054.0,2.0
31744,768,1,161666,,1.0
31745,768,1,161667,,1.0
31747,759,1,161668,,1.0
31751,763,2,161669,1033.0,1.0
31765,763,2,161670,1026.0,1.0
31766,772,1,161671,,1.0
31714,767,2,161672,979.0,1.0
31714,768,2,161672,890.0,2.0
31794,771,2,161982,1027.0,1.0
31741,760,3,161488,937.0,1.0
31772,765,1,161756,,1.0
31773,773,2,161757,965.0,1.0
31775,772,1,161786,,1.0
31776,767,1,161787,,1.0
31796,763,2,161984,986.0,1.0
31759,767,2,161807,954.0,1.0
31764,767,2,161808,890.0,1.0
31748,766,2,161809,913.0,1.0
31748,773,2,161809,1061.0,2.0
31694,768,2,161818,,1.0
31749,759,2,161821,,1.0
31762,770,2,161824,,1.0
31763,771,2,161852,942.0,1.0
31763,763,2,161852,865.0,2.0
31780,759,2,161853,892.0,1.0
31783,765,2,161854,899.0,1.0
31784,765,2,161855,917.0,1.0
31785,759,1,161856,,1.0
31752,771,2,161857,994.0,1.0
31752,773,2,161857,939.0,2.0
31726,759,2,161858,1011.0,1.0
31753,772,2,161859,1034.0,1.0
31767,764,1,161966,,1.0
31774,759,1,161968,,1.0
31777,767,1,161970,,1.0
31778,767,1,161972,,1.0
31779,766,2,161974,883.0,1.0
31788,759,2,161977,892.0,1.0
31791,763,1,161978,,1.0
31793,772,1,161980,,1.0
31790,763,1,162172,,1.0
31781,759,1,162164,,1.0
31782,759,1,162166,,1.0
31786,759,1,162168,,1.0
31787,769,1,162170,,1.0
31792,763,1,162174,,1.0
31795,769,1,162176,,1.0
31881,772,1,162392,,1.0
31797,759,1,162179,,1.0
31798,773,1,162181,,1.0
31799,759,1,162183,,1.0
31800,759,1,162185,,1.0
31801,759,1,162187,,1.0
31802,764,1,162189,,1.0
31803,764,1,162191,,1.0
31804,769,1,162193,,1.0
31805,773,1,162195,,1.0
31806,759,1,162197,,1.0
31807,767,1,162199,,1.0
31828,773,2,162201,985.0,1.0
31829,763,1,162203,,1.0
31830,773,2,162205,978.0,1.0
31776,767,2,162219,954.0,1.0
31831,772,1,162266,,1.0
31832,766,2,162267,879.0,1.0
31833,763,1,162268,,1.0
31839,759,2,162269,892.0,1.0
31834,759,1,162270,,1.0
31835,759,1,162271,,1.0
31836,769,1,162272,,1.0
31837,764,1,162273,,1.0
31838,768,1,162274,,1.0
31840,772,1,162275,,1.0
31841,772,1,162276,,1.0
31842,772,1,162277,,1.0
31844,772,1,162278,,1.0
31845,769,2,162279,924.0,1.0
31845,814,2,162279,924.0,2.0
31847,769,2,162280,878.0,1.0
31847,814,2,162280,878.0,2.0
31848,769,2,162281,1062.0,1.0
31848,814,2,162281,1062.0,2.0
31850,773,1,162282,,1.0
31855,766,1,162283,,1.0
31858,764,1,162284,,1.0
31859,764,1,162285,,1.0
31861,770,1,162286,,1.0
31862,771,1,162287,,1.0
31867,763,1,162288,,1.0
31868,759,1,162289,,1.0
31882,759,2,162393,1016.0,2.0
31840,772,2,162306,898.0,1.0
31760,759,2,162316,967.0,1.0
31800,759,2,162317,877.0,1.0
31801,759,2,162318,1036.0,1.0
31785,759,2,162319,1049.0,1.0
31791,763,2,162320,1013.0,1.0
31829,763,2,162321,1052.0,1.0
31843,771,1,162328,,1.0
31846,763,1,162329,,1.0
31849,772,1,162330,,1.0
31853,763,1,162331,,1.0
31854,763,1,162332,,1.0
31856,772,1,162333,,1.0
31857,772,1,162334,,1.0
31860,759,2,162335,1016.0,2.0
31860,763,2,162335,964.0,1.0
31872,772,1,162336,,1.0
31855,766,2,162338,1029.0,1.0
31855,763,2,162338,,2.0
31861,770,2,162339,945.0,1.0
31831,766,2,162340,1034.0,2.0
31831,772,2,162340,1034.0,1.0
31836,769,2,162342,867.0,1.0
31858,764,2,162343,946.0,1.0
31859,764,2,162344,920.0,1.0
31850,773,2,162345,889.0,1.0
31806,759,2,162348,1014.0,1.0
31745,768,2,162359,882.0,1.0
31781,759,2,162363,892.0,1.0
31862,771,2,162370,891.0,1.0
31862,763,2,162370,995.0,2.0
31875,759,2,162376,1014.0,1.0
31863,772,1,162383,,1.0
31864,772,1,162384,,1.0
31865,772,1,162385,,1.0
31866,772,1,162386,,1.0
31869,772,1,162387,,1.0
31871,772,1,162388,,1.0
31876,759,2,162389,1014.0,1.0
31877,772,1,162390,,1.0
31880,759,1,162391,,1.0
31882,763,2,162393,964.0,1.0
31883,763,2,162394,1006.0,1.0
31884,772,1,162395,,1.0
31885,772,1,162396,,1.0
31886,770,2,162397,949.0,1.0
31887,768,2,162398,901.0,1.0
31888,771,1,162399,,1.0
31889,763,1,162400,,1.0
31890,769,1,162401,,1.0
31891,772,1,162402,,1.0
31699,764,3,161428,896.0,2.0
31698,764,3,161427,896.0,2.0
31936,770,1,162710,,1.0
31893,772,1,162444,,1.0
31895,771,1,162445,,1.0
31874,764,1,162461,,1.0
31892,769,2,162462,988.0,1.0
31896,772,1,162463,,1.0
31897,772,1,162464,,1.0
31898,772,1,162465,,1.0
31900,759,2,162466,1055.0,1.0
31901,759,1,162467,,1.0
31904,765,2,162468,1048.0,1.0
31867,763,2,162471,955.0,1.0
31872,772,2,162473,948.0,1.0
31754,772,2,162474,1056.0,1.0
31856,772,2,162475,948.0,1.0
31857,772,2,162476,973.0,1.0
31854,763,2,162477,986.0,1.0
31869,772,2,162491,898.0,1.0
31895,771,2,162507,864.0,1.0
31895,763,2,162507,865.0,3.0
31895,770,2,162507,1018.0,2.0
31895,773,2,162507,,4.0
31846,763,2,162508,1006.0,1.0
31838,768,2,162522,1001.0,1.0
31842,772,2,162523,944.0,1.0
31891,772,2,162524,895.0,1.0
31669,763,2,162526,986.0,1.0
31669,773,2,162526,933.0,2.0
31795,769,2,162527,974.0,1.0
31795,814,2,162527,974.0,2.0
31805,773,2,162531,884.0,1.0
31878,764,1,162534,,1.0
31879,764,1,162535,,1.0
31902,772,1,162536,,1.0
31937,772,1,162711,,1.0
31890,769,2,162577,988.0,1.0
31890,763,2,162577,993.0,2.0
31894,770,1,162606,,1.0
31899,771,1,162608,,1.0
31905,772,1,162609,,1.0
31912,759,1,162610,,1.0
31913,770,2,162611,1057.0,1.0
31914,765,2,162612,872.0,1.0
31915,771,1,162613,,1.0
31917,772,1,162614,,1.0
31918,759,1,162615,,1.0
31919,759,1,162616,,1.0
31920,773,2,162617,939.0,1.0
31921,763,1,162618,,1.0
31922,767,1,162619,,1.0
31924,759,1,162620,,1.0
31925,773,1,162621,,1.0
31927,758,1,162622,,1.0
31760,760,3,162316,999.0,2.0
32,28,3,126886,,1.0
31939,772,1,162712,,1.0
31903,769,1,162637,,1.0
31916,771,2,162638,965.0,1.0
31926,763,1,162639,,1.0
31929,773,2,162640,958.0,1.0
31875,759,2,162563,1014.0,1.0
31853,763,2,162795,914.0,1.0
31893,772,2,162649,895.0,1.0
31868,759,2,162662,892.0,1.0
31912,759,2,162664,887.0,1.0
31919,759,2,162666,1055.0,1.0
31906,758,1,163589,,1.0
31930,765,2,162677,886.0,1.0
31931,765,2,162678,873.0,1.0
31935,759,1,162679,,1.0
31922,767,2,162690,888.0,1.0
31927,758,2,162691,870.0,1.0
31927,764,2,162691,1045.0,2.0
31927,766,2,162691,1034.0,3.0
31837,764,2,162692,920.0,1.0
31923,759,1,162833,,1.0
31932,764,1,162835,,1.0
31933,767,1,162837,,1.0
31943,765,1,162839,,1.0
31944,772,1,162842,,1.0
31945,770,1,162847,,1.0
31948,759,1,162849,,1.0
31949,759,1,162851,,1.0
31951,768,1,162853,,1.0
31952,768,1,162855,,1.0
31953,768,1,162857,,1.0
31954,768,1,162859,,1.0
31955,768,1,162861,,1.0
31961,772,1,162863,,1.0
31938,766,1,162884,,1.0
31940,773,1,162885,,1.0
31941,773,1,162886,,1.0
31942,763,1,162887,,1.0
31946,765,1,162888,,1.0
31947,768,1,162889,,1.0
31950,765,2,162890,,1.0
31956,759,1,162891,,1.0
31960,765,1,162892,,1.0
31963,773,2,162893,910.0,1.0
31964,772,1,162894,,1.0
31965,765,2,162895,,1.0
31959,764,1,162918,,1.0
31962,772,1,162919,,1.0
31967,773,1,162920,,1.0
31968,770,1,162921,,1.0
31969,759,1,162922,,1.0
31973,765,2,162923,1048.0,1.0
31974,767,1,162924,,1.0
31975,770,1,162925,,1.0
31976,770,1,162926,,1.0
31977,770,1,162927,,1.0
31978,770,1,162928,,1.0
31979,763,1,162929,,1.0
31980,763,1,162930,,1.0
31981,771,1,162931,,1.0
31983,770,1,162932,,1.0
31984,759,1,162933,,1.0
31829,760,3,162321,925.0,2.0
31941,773,2,162969,973.0,1.0
31982,765,2,162997,1005.0,1.0
31987,759,2,162998,1014.0,1.0
31988,759,1,162999,,1.0
31921,763,2,163005,1026.0,1.0
31979,763,2,163006,993.0,1.0
31980,763,2,163007,993.0,1.0
31747,759,2,163128,877.0,1.0
31747,769,2,163128,867.0,2.0
31905,772,2,163011,936.0,1.0
31716,764,2,163012,,1.0
31970,764,1,163042,,1.0
31990,768,2,163043,919.0,1.0
31943,765,2,163048,883.0,1.0
31943,766,2,163048,883.0,2.0
31804,769,2,163049,924.0,1.0
31739,764,2,163051,1022.0,1.0
31802,764,2,163052,896.0,1.0
31803,764,2,163053,1038.0,1.0
31902,772,2,163055,898.0,1.0
31750,772,2,163064,1015.0,1.0
31766,772,2,163065,1015.0,1.0
31775,772,2,163066,1056.0,1.0
31793,772,2,163067,936.0,1.0
31841,772,2,163068,921.0,1.0
31844,772,2,163069,1015.0,1.0
31863,772,2,163070,1034.0,1.0
31864,772,2,163071,921.0,1.0
31865,772,2,163072,1034.0,1.0
31866,772,2,163073,921.0,1.0
31871,772,2,163074,926.0,1.0
31877,772,2,163075,921.0,1.0
31881,772,2,163076,909.0,1.0
31896,772,2,163077,936.0,1.0
31897,772,2,163078,895.0,1.0
31898,772,2,163079,1056.0,1.0
31917,772,2,163080,973.0,1.0
31937,772,2,163081,909.0,1.0
31939,772,2,163082,959.0,1.0
31944,772,2,163083,909.0,1.0
31961,772,2,163084,1015.0,1.0
31964,772,2,163085,1026.0,1.0
31962,772,2,163106,1015.0,1.0
31849,772,2,163107,1023.0,1.0
31915,771,2,163129,951.0,1.0
31915,773,2,163129,,2.0
31981,771,2,163131,865.0,1.0
31932,764,2,163132,1001.0,1.0
31643,762,2,162689,868.0,2.0
31643,764,2,162689,896.0,1.0
31643,772,2,162689,909.0,3.0
32005,763,1,163156,,1.0
31936,770,2,163172,945.0,1.0
31968,770,2,163173,1030.0,1.0
31968,769,2,163173,988.0,2.0
31978,770,2,163174,945.0,1.0
31921,769,3,163005,988.0,2.0
31971,769,1,163206,,1.0
31986,759,1,163207,,1.0
31992,770,1,163208,,1.0
32004,772,1,163209,,1.0
32008,759,1,163210,,1.0
32009,759,1,163211,,1.0
32010,769,1,163212,,1.0
32011,764,1,163213,,1.0
31775,759,3,163066,1054.0,2.0
31750,759,3,163064,1054.0,2.0
31991,763,1,163253,,1.0
32006,764,1,163254,,1.0
32016,765,1,163255,,1.0
32018,759,2,163256,892.0,1.0
32019,812,2,163257,1009.0,1.0
32022,764,1,163258,,1.0
32023,764,1,163259,,1.0
32025,773,1,163260,,1.0
32029,771,1,163261,,1.0
32030,771,1,163262,,1.0
31947,768,2,163304,901.0,1.0
31992,770,2,163308,915.0,1.0
31874,764,2,163309,896.0,1.0
31878,764,2,163312,946.0,1.0
31879,764,2,163313,946.0,1.0
31993,764,1,163319,,1.0
32015,769,2,163482,911.0,1.0
31994,814,1,163320,,2.0
31996,763,1,163321,,1.0
31997,765,1,163322,,1.0
31998,767,1,163323,,1.0
31999,768,1,163324,,1.0
32001,770,1,163325,,1.0
32002,763,1,163326,,1.0
32003,768,1,163327,,1.0
32007,763,1,163328,,1.0
32012,764,1,163329,,1.0
32013,769,1,163330,,1.0
32031,772,1,163331,,1.0
32032,759,1,163332,,1.0
32033,767,1,163333,,1.0
32034,764,1,163334,,1.0
32036,772,1,163335,,1.0
31994,769,1,163320,,1.0
31984,759,2,163360,1036.0,1.0
31834,759,2,163361,1016.0,1.0
31835,759,2,163362,1016.0,1.0
31880,759,2,163363,956.0,1.0
31918,759,2,163364,967.0,1.0
31956,759,2,163365,1000.0,1.0
31969,759,2,163366,900.0,1.0
32008,759,2,163367,877.0,1.0
32009,759,2,163368,996.0,1.0
31746,759,2,163369,892.0,1.0
31757,759,2,163370,996.0,1.0
31923,759,2,163371,1014.0,1.0
31924,759,2,163372,1055.0,1.0
31967,773,2,163385,874.0,1.0
32025,773,2,163386,1010.0,1.0
31925,773,2,164056,978.0,1.0
32003,768,2,163437,916.0,1.0
31999,768,2,163438,882.0,1.0
32002,763,2,163440,955.0,1.0
32007,763,2,163442,,1.0
32007,759,2,163442,1049.0,2.0
32007,767,2,163442,940.0,3.0
32001,770,2,163443,1057.0,1.0
31998,767,2,163444,979.0,1.0
31894,770,2,163924,,2.0
31894,759,2,163924,887.0,1.0
32032,759,2,163475,893.0,1.0
32033,767,2,163480,890.0,1.0
32034,764,2,163481,920.0,1.0
32034,812,2,163481,,2.0
32015,814,2,163482,988.0,2.0
32020,769,1,163483,,1.0
32024,773,1,163484,,1.0
32026,769,1,163485,,1.0
32027,769,1,163486,,1.0
32028,767,1,163487,,1.0
32043,758,2,163488,968.0,1.0
32044,759,2,163489,892.0,1.0
32045,769,2,163490,1031.0,1.0
32045,814,2,163490,1031.0,2.0
32047,763,2,163491,1052.0,1.0
31766,759,3,163065,1054.0,1.0
31881,759,3,163076,1054.0,1.0
31937,759,3,163081,1054.0,1.0
31944,759,3,163083,1054.0,1.0
31961,759,3,163084,1054.0,1.0
31844,759,3,163069,1054.0,1.0
32034,759,3,163481,996.0,1.0
32035,771,1,163509,,1.0
32048,765,2,163510,883.0,1.0
32049,759,1,163511,,1.0
32050,770,2,163512,866.0,1.0
32051,772,1,164013,,1.0
32053,769,2,163514,867.0,1.0
32053,814,2,163514,996.0,2.0
32039,770,1,163547,,1.0
32058,766,1,163548,,1.0
32060,764,1,163550,,1.0
32061,772,1,163551,,1.0
32063,764,1,163552,,1.0
32064,759,1,163553,,1.0
32065,759,1,163554,,1.0
32069,764,1,163555,,1.0
32070,770,1,163556,,1.0
32071,768,1,163557,,1.0
32060,764,2,163597,871.0,1.0
32041,764,1,163629,,1.0
32046,767,1,163630,,1.0
32052,767,1,163632,,1.0
32055,773,1,163634,,1.0
32056,763,1,163636,,1.0
32057,768,1,163638,,1.0
32077,772,1,163639,,1.0
32102,764,1,163958,,1.0
32013,769,2,163682,1031.0,1.0
31948,759,2,163683,996.0,1.0
31949,759,2,163684,996.0,1.0
32012,764,2,163689,991.0,1.0
31792,763,2,163692,1006.0,1.0
32029,771,2,163693,876.0,1.0
32011,764,2,163721,,1.0
32011,831,2,163721,,2.0
32069,764,2,163722,1038.0,1.0
31786,759,2,163744,910.0,1.0
32059,764,1,163758,,1.0
32062,767,1,163760,,1.0
32067,770,1,163762,,1.0
32068,764,1,163764,,1.0
32078,772,1,163765,,1.0
32082,765,2,163766,1045.0,1.0
32088,758,1,163767,,1.0
32086,759,2,163837,1016.0,2.0
32086,763,2,163837,964.0,1.0
32087,759,2,163838,1016.0,2.0
32087,763,2,163838,964.0,1.0
32089,760,2,163839,937.0,1.0
32090,759,1,163840,,1.0
32091,759,1,163841,,1.0
32092,767,1,163842,,1.0
32093,773,2,163843,973.0,1.0
32098,770,1,163844,,1.0
32099,759,1,163845,,1.0
32103,759,1,163846,,1.0
32104,772,1,163847,,1.0
32106,768,1,163848,,1.0
32081,759,2,163934,893.0,1.0
32081,760,3,163934,937.0,2.0
32073,759,1,163938,,1.0
32074,759,1,163940,,1.0
32075,764,1,163942,,1.0
32076,769,1,163944,,1.0
32079,763,1,163946,,1.0
32080,764,1,163948,,1.0
32094,763,2,163950,1033.0,1.0
32095,762,1,163952,,1.0
32100,764,1,163954,,1.0
32101,764,1,163956,,1.0
32105,766,2,163960,879.0,1.0
32113,767,1,163962,,1.0
32117,772,1,163964,,1.0
32118,772,1,163966,,1.0
32119,772,1,163968,,1.0
32120,764,1,163970,,1.0
32122,763,1,163972,,1.0
32124,773,1,163974,,1.0
32125,759,1,163976,,1.0
32126,759,1,163978,,1.0
32127,772,1,163980,,1.0
31853,763,3,163822,914.0,1.0
32158,759,2,164975,892.0,1.0
32083,770,1,164019,,1.0
32084,770,1,164021,,1.0
32085,764,1,164023,,1.0
31948,760,3,163683,925.0,2.0
31956,760,3,163365,925.0,2.0
32096,763,1,164076,,1.0
32097,766,1,164077,,1.0
32107,770,1,164078,,1.0
32108,770,1,164079,,1.0
32109,759,1,164080,,1.0
32110,759,1,164081,,1.0
32111,759,1,164082,,1.0
32112,759,1,164083,,1.0
32114,767,1,164084,,1.0
32121,763,2,164085,1075.0,1.0
32134,765,2,164086,1048.0,1.0
32016,765,2,164099,872.0,1.0
32027,769,2,164101,988.0,1.0
32148,772,1,164816,,1.0
32120,764,2,164108,1022.0,1.0
32134,772,3,164086,895.0,1.0
32077,772,2,164130,1008.0,1.0
32065,759,2,164182,1020.0,1.0
32106,768,2,164202,967.0,1.0
32106,769,2,164202,1060.0,2.0
32115,763,1,164232,,1.0
32116,759,1,164233,,1.0
32129,769,1,164234,,1.0
32131,772,1,164235,,1.0
32132,772,1,164236,,1.0
32133,772,1,164237,,1.0
31942,763,2,164257,1025.0,1.0
32031,772,2,164283,999.0,1.0
32036,772,2,164284,999.0,1.0
32051,772,2,164285,1015.0,1.0
32061,772,2,164286,948.0,1.0
32078,772,2,164287,895.0,1.0
32104,772,2,164288,1023.0,1.0
32117,772,2,164289,895.0,1.0
32149,773,2,164817,978.0,1.0
32119,772,2,164291,1034.0,1.0
32004,772,2,164293,959.0,1.0
32127,772,2,164294,909.0,1.0
32051,759,3,164285,1054.0,1.0
32061,759,3,164286,1054.0,1.0
32078,759,3,164287,1054.0,1.0
32104,759,3,164288,1054.0,1.0
32128,767,1,164395,,1.0
32130,769,1,164398,,1.0
32135,769,1,164401,,1.0
32139,759,2,164403,892.0,1.0
32141,763,2,164407,986.0,1.0
32140,759,2,164405,892.0,1.0
32136,769,1,164466,,1.0
32137,764,1,164468,,1.0
32138,764,1,164470,,1.0
32142,773,2,164472,907.0,1.0
32144,765,2,164474,917.0,1.0
32145,765,2,164476,883.0,1.0
32146,772,1,164478,,1.0
32163,770,2,164627,1057.0,1.0
32169,759,3,164661,,1.0
32169,759,1,164663,,1.0
32143,764,1,164666,,1.0
32147,770,1,164668,,1.0
32161,769,1,164670,,1.0
32150,768,1,164818,,1.0
32023,764,2,164675,,1.0
32118,772,2,164684,959.0,1.0
32164,763,1,164686,,1.0
32165,770,1,164688,,1.0
32166,771,1,164690,,1.0
32167,771,1,164692,,1.0
32107,770,2,164714,866.0,1.0
32151,769,1,164819,,1.0
32152,759,1,164820,,1.0
32153,759,1,164821,,1.0
32154,758,1,164822,,1.0
32155,772,1,164823,,1.0
32156,772,1,164824,,1.0
32157,768,1,164825,,1.0
32199,772,3,165069,909.0,2.0
32159,769,1,164827,,1.0
32160,773,1,164828,,1.0
32162,769,2,164829,878.0,1.0
32162,814,2,164829,878.0,2.0
32168,769,2,164830,924.0,1.0
32168,814,2,164830,924.0,2.0
32170,764,1,164831,,1.0
32171,769,2,164832,1062.0,1.0
32171,814,2,164832,1062.0,2.0
32172,763,1,164833,,1.0
32182,759,2,164840,1014.0,1.0
32185,759,2,164841,918.0,1.0
32152,759,2,164871,1020.0,1.0
32153,759,2,164873,877.0,1.0
32030,771,2,164875,936.0,1.0
32159,769,2,164877,878.0,1.0
32052,767,2,164878,963.0,1.0
32062,767,2,164879,903.0,1.0
32160,773,2,164880,985.0,1.0
32160,763,2,164880,1052.0,2.0
32160,771,2,164880,889.0,3.0
32049,759,2,164881,892.0,1.0
32064,759,2,164882,892.0,1.0
32098,770,2,164883,1030.0,1.0
31833,763,2,164885,1017.0,1.0
31926,763,2,164887,,1.0
32020,769,2,164889,989.0,1.0
32020,766,2,164889,883.0,2.0
32157,768,2,164898,919.0,1.0
32150,768,2,164899,960.0,1.0
32057,768,2,164900,935.0,1.0
32096,763,2,164903,1033.0,1.0
32108,770,2,164905,866.0,1.0
32130,769,2,164907,878.0,1.0
32073,759,2,164909,1011.0,1.0
32178,759,2,164913,1014.0,1.0
32148,772,2,164917,909.0,1.0
32122,763,2,164918,983.0,1.0
32172,763,2,164919,928.0,1.0
32172,773,2,164919,984.0,2.0
32131,759,2,164922,1054.0,2.0
32131,772,2,164922,936.0,1.0
32132,772,2,164924,973.0,1.0
32133,772,2,164925,999.0,1.0
32146,772,2,164926,936.0,1.0
32155,772,2,164927,1015.0,1.0
32156,772,2,164928,999.0,1.0
31565,764,2,164929,,1.0
31703,764,2,164930,,1.0
31782,759,2,164934,1011.0,1.0
32173,759,2,164939,1016.0,2.0
32173,763,2,164939,964.0,1.0
32175,772,1,164940,,1.0
32176,772,1,164941,,1.0
32177,765,2,164942,1005.0,1.0
32183,772,1,164943,,1.0
